datetime,symbol,open,high,low,close,volume
2026-05-28 17:05:00,OANDA:BCOUSD,96.504,96.602,96.436,96.484,155.0
2026-05-28 17:10:00,OANDA:BCOUSD,96.488,96.54,96.368,96.374,132.0
2026-05-28 17:15:00,OANDA:BCOUSD,96.38,96.384,95.986,96.002,246.0
2026-05-28 17:20:00,OANDA:BCOUSD,96.032,96.114,96.012,96.074,93.0
2026-05-28 17:25:00,OANDA:BCOUSD,96.032,96.064,95.862,95.908,169.0
2026-05-28 17:30:00,OANDA:BCOUSD,95.902,95.918,95.788,95.84,155.0
2026-05-28 17:35:00,OANDA:BCOUSD,95.835,96.078,95.83,96.052,129.0
2026-05-28 17:40:00,OANDA:BCOUSD,96.062,96.062,95.88,95.938,115.0
2026-05-28 17:45:00,OANDA:BCOUSD,95.932,96.016,95.865,95.88,125.0
2026-05-28 17:50:00,OANDA:BCOUSD,95.87,95.896,95.802,95.885,189.0
2026-05-28 17:55:00,OANDA:BCOUSD,95.88,95.896,95.73,95.73,122.0
2026-05-28 18:00:00,OANDA:BCOUSD,95.326,95.326,95.326,95.326,1.0
2026-05-28 18:05:00,OANDA:BCOUSD,95.331,95.554,95.331,95.486,30.0
2026-05-28 18:10:00,OANDA:BCOUSD,95.491,95.543,95.491,95.527,13.0
2026-05-28 18:15:00,OANDA:BCOUSD,95.532,95.615,95.449,95.615,28.0
2026-05-28 18:20:00,OANDA:BCOUSD,95.548,95.562,95.506,95.526,17.0
2026-05-28 18:25:00,OANDA:BCOUSD,95.521,95.732,95.474,95.521,45.0
2026-05-28 18:30:00,OANDA:BCOUSD,95.588,95.588,95.53,95.536,10.0
2026-05-28 18:35:00,OANDA:BCOUSD,95.551,95.624,95.551,95.603,8.0
2026-05-28 18:40:00,OANDA:BCOUSD,95.608,95.608,95.602,95.602,4.0
2026-05-28 18:45:00,OANDA:BCOUSD,95.597,95.602,95.592,95.602,4.0
2026-05-28 18:50:00,OANDA:BCOUSD,95.608,95.617,95.607,95.608,6.0
2026-05-28 18:55:00,OANDA:BCOUSD,95.612,95.658,95.612,95.658,7.0
